index	#1 Label	#2 ImageID	#3 String	#3 String
2403	negative	2403.jpg	They'r baloch malalas 2day is Malala's birthday but 2day Balochistan's bleeding by pak army'refund their bros&fathers ht	
2404	negative	2404.jpg	Are all the bleeding heart liberals happy? The Condederate flag is gone.So we wont have any more murders? htt	
2429	negative	2429.jpg	"Feminism is filled with angry lesbians who dye their pits blue, we don't need feminism LOLZ" -uneducated person	
2462	negative	2462.jpg	In horrific photo, UFC 189's Rory MacDonald confirms broken nose and foot	
2463	negative	2463.jpg	So my homeboy just got his heart broken	
2474	negative	2474.jpg	US & Israeli flags burned in Iran. Crowd yells "Death to America! Death to Israel!" Who's in front? President Rouhani http:/	
2478	negative	2478.jpg	Bryan Cranston totally, utterly burned a Breaking Bad fan at Comic-Con	
2524	negative	2524.jpg	I do not feel offended by this though more pity for their confusion http:	
2526	negative	2526.jpg	at the beach house. Would love to skip, but can't handle the crabby toddler that brings us.	
2528	negative	2528.jpg	"Do you wanna build a crabby patty?"	
2548	negative	2548.jpg	Dad 'too crippled to work' on ?1.3k monthly handouts carries 17st scooter	
2550	negative	2550.jpg	FACT: Over 100 million animals are burned, crippled, poisoned, and abused in US labs every year. ? http:	
2551	negative	2551.jpg	Photo: Deeper Life Pastor Enahoro Heals Crippled Hausa Man In Ketu Lagos Share	
2564	negative	2564.jpg	Jesus cut a deal with satan :	
2577	negative	2577.jpg	Models damaged in a fire at Madame Tussaud in 1930	
2581	negative	2581.jpg	Our 4th Pillar of Democracy has itself damaged the Democracy of INDIA!	
2585	negative	2585.jpg	I just defeated EGE in a duel!	
2586	negative	2586.jpg	Defeated by onedance	
2602	negative	2602.jpg	speaks to deficient http:/	
2603	negative	2603.jpg	OP EXODUS Camp - BRING a Roll Mat for activity kit list deficient!	
2605	negative	2605.jpg	Downhearted, feeling depressed, dejected and stuck buh I know Jesus has got my back!!!	
2606	negative	2606.jpg	Cracking Popperfoto pic on shows a dejected Ayrton at Silverstone '89. ht	
2617	negative	2617.jpg	Homicide spike, demoralized force poses tough challenge for new police chief	
2619	negative	2619.jpg	The is about a and depraved racist delusion!	
2633	negative	2633.jpg	Another British jihadist has deserted Isis in	
2635	negative	2635.jpg	Abdel-Majed Abdel Bary: British jihadist deserted in and is on the run in...	
2639	negative	2639.jpg	THE DESOLATE GARDEN Fascinating, Seductive	
2641	negative	2641.jpg	Desolate Winter by Peter Izarik	
2651	negative	2651.jpg	?Buster is still missing..Appleby Magna,Leics.....owners are desperate..please retweet..thank you?	
2654	negative	2654.jpg	Desperate times call for desperate measures!	
2662	negative	2662.jpg	Justin Bieber's Sex Life With Selena Gomez Gets Destroyed...	
2663	negative	2663.jpg	Military hospital in Sanaa destroyed by Saudis' jets. Muslims don't tweet this, isn't Gaza. No Jews no news. https:/	
2664	negative	2664.jpg	5 million bags of grain destroyed by Saudis' jets in Muslims don't tweet this, isn't Gaza. No Jews, no news. https:/	
2666	negative	2666.jpg	17 Militant Killed By & Destroyed Car Bomb In Statement(F.P.)	
2667	negative	2667.jpg	Iranian hardliners vow in march: U.S. will be destroyed	
2668	negative	2668.jpg	A Spanish U.N. soldier in a destroyed street of Mostar, 1994 | SEE MORE AT http:	
2670	negative	2670.jpg	The enemy must be destroyed. "There has been too much blood" - Zakharchenko. Donbass will NEVER be part of Ukraine. ht	
2671	negative	2671.jpg	The world will not be destroyed by those who do evil, but by those who watch them without doing anything	
2672	negative	2672.jpg	Reports that destroyed 12 homes in after seizing contents within them.	
2673	negative	2673.jpg	The moment I told this Bosnian man that we (Khalsa Aid )will rebuild his floods destroyed house in 2014.	
2674	negative	2674.jpg	Houses in Yemen destroyed by Saudis. Muslims don't tweet this, isn't Gaza. No Jews, no UN resolutions, no news.	
2675	negative	2675.jpg	The origin of American economic oppression can be traced back to the creation of a monetary monster in 1913	
2685	negative	2685.jpg	Devoted Man Reunites With After Struggle with Homelessness	
2688	negative	2688.jpg	UPDATE!Navy discarded ilegal fishing after boarding chinese vessels in Excl Econ Zone htt	
2689	negative	2689.jpg	Old mobile phones to the tune of 170 million are discarded or replaced annually.	
2690	negative	2690.jpg	Torres Strait Islander artist Angela Torenbeek made this basket from discarded nets http:	
2691	negative	2691.jpg	Slightly disconcerted by the fact that the demolition work is causing my 6th floor hotel room to shake.	
2692	negative	2692.jpg	me, disconcerted @ high street	
2699	negative	2699.jpg	many races have done stuff/"disgraced" the flag but when black people do it, it's their entire race	
2703	negative	2703.jpg	The "dismal science": economics and sentencing (via	
2704	negative	2704.jpg	pretty dismal that a supermarket - the co op no less - is hawking badly written porn.	
2706	negative	2706.jpg	Why are you feeling dismal? Take the quiz:	
2712	negative	2712.jpg	BOO is SO disorganized!	
2714	negative	2714.jpg	I think the BC Government has made some very poor decisions in fighting forest fires. Disorganized and dangerous	
2742	negative	2742.jpg	Roger Federer Roger Federer rents TWO houses to avoid being disturbed by his http:/	
2743	negative	2743.jpg	Je crois bien avoir trouv LE groupe rock / mtal alternatif pour me motiver la salle : Disturbed.	
2746	negative	2746.jpg	Still feeling mildly disturbed by this fountain at Dom Jesus with the water coming out of its eyes... Seriously: why?	
2747	negative	2747.jpg	Why am I so disturbed at the jiggly croc bounce house?	
2763	negative	2763.jpg	Why are you feeling downcast? Take the quiz:	
2766	negative	2766.jpg	don't be too downhearted, there's always worse things going on, just imagine this picture	
2783	negative	2783.jpg	Elevated // State Champs	
2792	negative	2792.jpg	Lewis Hamilton's empty seat at Wimbledon after he was turned away. (Story:	
2801	negative	2801.jpg	BAXTER energetic ok cats don't be fooled grey muzzle 1yo http	
2809	negative	2809.jpg	JK Rowling completely ruins Twitter troll for body-shaming Serena Williams	
2810	negative	2810.jpg	This is Azuria when that geezer she was eDating finished her ?	
2812	negative	2812.jpg	JK Rowling's reaction after Twitter troll shames Serena Williams	
2816	negative	2816.jpg	Man receives letter from estranged gay son...20 years after he died of AIDS:	
2817	negative	2817.jpg	Just a boyfriend going to see his estranged GF in hospital. But with lots of big men in black & floors shut down.. http	
2823	negative	2823.jpg	Co-Parenting Guidelines for Estranged Couple | Iyanla: Fix My Life | ... -	
2836	negative	2836.jpg	"Gaga wants to be EVIL on American Horror Story: Hotel" - Ryan Murphy	
2839	negative	2839.jpg	Never truer wisdom that what articulated. driven by human greed is the root of social evil. http:/	
2840	negative	2840.jpg	Even Korean Priests say dog meat is evil custom Help called4!	
2841	negative	2841.jpg	Teenager on & as a kid need better pic of George as a teen	
2842	negative	2842.jpg	How Bloody Will Be? Bruce Campbell, & Sam Raimi Take a Stab!	
2843	negative	2843.jpg	Listen up, Little Monsters. won't sing on She will be evil and fabulous, though! h	
2844	negative	2844.jpg	This table stain looks like an exasperated dog!	
2865	negative	2865.jpg	go sunning on your deck...with you deck exposed	
2881	negative	2881.jpg	15 Fucked Up Sunburns That Will Make You Fear the Summer!	
2885	negative	2885.jpg	Fear has a new address. Change it!	
2887	negative	2887.jpg	Fear the Walking Dead Reactions - Comic-Con 2015 - IGN Video	
2888	negative	2888.jpg	Fear The Walking Dead Sets August 23 Debut C Comic Con	
2890	negative	2890.jpg	Ever read a story that left u fearful 4 ur well being. Don't Say A Word is that kind of story.	
2895	negative	2895.jpg	Exposing a Fearful ill: 12 Years A Slave (Steve McQueen C?2013)	
2896	negative	2896.jpg	He's fed the fuck up	
2898	negative	2898.jpg	Ghetto girls this what happen when y'all poor kids have to shit out the gyro meat y'all fed em ?lol	
2908	negative	2908.jpg	greatest hero exposes the of the dunces you let you ?	
2918	negative	2918.jpg	instead of this week. Been in bed all day with lady-womb-pain so video isn't finished. DIS ME	
2931	negative	2931.jpg	When you realize the summer is almost over and your other friends finished the assignments without you :(	
2936	negative	2936.jpg	New cover for Flawed Gods by Publisher...do those sands of time run out?	
2939	negative	2939.jpg	How our flawed background check system put a gun in Dylann Roof's hands	
2940	negative	2940.jpg	based on flawed belief that big govt knows best.	
2944	negative	2944.jpg	Harry telling us to stomp then getting flustered when his boots were on screen -I	
2945	negative	2945.jpg	louis getting flustered and tryna make liam stop singing to him BITCH ME TOO	
2948	negative	2948.jpg	Shouldnt be a question. even these young ones are confused & flustered by yalls bullshit http:	
2950	negative	2950.jpg	Why do you get flustered so much? Take the quiz:	
2959	negative	2959.jpg	Foggy ting today	
2960	negative	2960.jpg	.....they're coming.....and no donut or mani/pedi salon is safe.	
2968	negative	2968.jpg	"Des nbuleuses au fond d'mes songes"	
2975	negative	2975.jpg	Forsaken World, o MMORPG com um Sistema de Cria??o Inovador -	
2976	negative	2976.jpg	Retweet to save a life! Has forsaken us.	
2982	negative	2982.jpg	I AM SO FRUSTRATED	
2991	negative	2991.jpg	Fast and Furious won't be the same without you	
2993	negative	2993.jpg	Fast N Furious generation...	
3002	negative	3002.jpg	California's gloomy weather got me like	
3007	negative	3007.jpg	Altaf grieved over demise of Saudi Prince Saud Al faisal	
3040	negative	3040.jpg	- My job is not to simply defend a position when having a heated discussion, my job is to uphold the ht	
3044	negative	3044.jpg	Whenever you see some heated drama unfolding on your timeline	
3047	negative	3047.jpg	They Followed Strange Crying Sounds.What they found?WasSo Tiny&Helpless It'll Melt Your Heart! http:/	
3048	negative	3048.jpg	Impressive shoot I had yesterday with new Hollybabe Charlize. Tied, taped and handcuffed, she was totally helpless!	
3052	negative	3052.jpg	Theres nothing entertaining about seeing a helpless animal in captivity.	
3055	negative	3055.jpg	jajaja soy Quentin Jacobsen jaja a hopeless romantic.	
3060	negative	3060.jpg	holy shit esta foi a primeira que os mogwai tocaram ontem, grande parte do set at foi deste lbum	
3061	negative	3061.jpg	Mom Horrified After Young Son Finds Camera In Starbucks Toilet -	
3064	negative	3064.jpg	Mom horrified after 5-year-old son finds hidden camera in Starbucks bathroom	
3075	negative	3075.jpg	?... ??? ??? ?????... ???? ??? ??? ???????...	
3077	negative	3077.jpg	His Teeth Hurt So Badly He Wanted To Die, Then Something Crazy Happened	
3078	negative	3078.jpg	Ouch! That had to hurt the sporting week in pictures:	
3079	negative	3079.jpg	And the worst part is there's n ht	
3080	negative	3080.jpg	Wendy's feelings were so hurt ????	
3083	negative	3083.jpg	when u accidentally hurt ur pet	
3089	negative	3089.jpg	Soccer-Panama and Honduras draw ill-tempered Gold Cup match	
3090	negative	3090.jpg	Man charged with impaired driving with kids in vehicle in Oakville: police	
3092	negative	3092.jpg	Man charged with impaired driving after being stopped with kids in car on QEW	
3093	negative	3093.jpg	Coffee: (Noun) Starter fluid for the morning impaired.	
3095	negative	3095.jpg	Textra-terrestrial - Someone who is an alien to texting, usually older and technologically impaired.	
3105	negative	3105.jpg	Not cool. You know im impotent	
3106	negative	3106.jpg	? mj1391: end of impotent pak army in the final battle with India.	
3107	negative	3107.jpg	There are a bunch of puppet monks as well, Marquette knows this but are castrated like most of this nation IMPOTENT.	
3108	negative	3108.jpg	Abe apni aukad me raho ... Your impotent army can only send terrorist but cant fight F2F	
3111	negative	3111.jpg	Nicolas not looking for love and Jack seems incapable of giving it - DARE TO LOSE	
3117	negative	3117.jpg	At the nearby Navy Base, Captain Hart is incensed to see treating them like Brighton Beach!	
3123	negative	3123.jpg	Game 87 WPA: Incomplete. Nats win 3-2.	
3129	negative	3129.jpg	s indignant que la gent no s'enrecordi d'aix!	
3130	negative	3130.jpg	?s indignant els retards del TAV a Girona. Avui, mitja hora de retard el TAV de les 10'52h per anar a Barcelona.	
3133	negative	3133.jpg	Some buggering bugger opened the last issue of Prog Mag in Sainsburys! *indignant face *	
3134	negative	3134.jpg	Peer tutoring is ineffective and can be detrimental, research finds	
3136	negative	3136.jpg	An omnipresent & inept government, the FBI, not put gun in Roofs hands	
3137	negative	3137.jpg	This woman,and her party,are a disgrace ,utter capitulation ,servitude ,inept ,corrupt support of the torys.SACK HER http	
3141	negative	3141.jpg	"Para smbolo, el se?or peque?o que aparece en la parte inferior de	
3147	negative	3147.jpg	businesses pls think twice b4 attending lunch meets in S.Korea	
3150	negative	3150.jpg	Ge?en sene sahilde top oynarken ?srail'in vurdu?u 4 ?ocu?un babas?.Sava?a dair ne varsa yznde.	
3164	negative	3164.jpg	Stuck in Love	
3166	negative	3166.jpg	UPDATED: Police: 2 dead, 3 injured in police-involved shooting in River Forest, Ill. htt	
3167	negative	3167.jpg	1 person injured during robbery, shooting in Fairfax News Pic	
3168	negative	3168.jpg	People say is a "love fest," but these two have been standing here badly injured for hours & no one's helping. http	
